order_id,order_date,order_time,num_drinks,total_cost,drink1,drink2,drink3,drink4,drink5,drink6,drink7,drink8,drink9,drink10
10016671,2023-03-02,15:23:51,8,39,0038,0003,0001,0031,0024,0005,0019,0006,0000,0000
10016672,2023-03-02,15:25:00,10,51,0045,0045,0015,0007,0044,0011,0034,0021,0025,0024
10016673,2023-03-02,15:27:31,4,18,0006,0018,0023,0043,0000,0000,0000,0000,0000,0000
10016674,2023-03-02,15:31:53,5,25,0002,0015,0042,0039,0001,0000,0000,0000,0000,0000
10016675,2023-03-02,15:33:37,5,25,0010,0031,0031,0032,0030,0000,0000,0000,0000,0000
10016676,2023-03-02,15:35:34,9,45,0006,0043,0041,0029,0020,0046,0038,0011,0014,0000
10016677,2023-03-02,15:39:48,2,10,0024,0011,0000,0000,0000,0000,0000,0000,0000,0000
10016678,2023-03-02,15:44:36,6,30,0045,0003,0036,0015,0041,0002,0000,0000,0000,0000
10016679,2023-03-02,15:49:03,10,48,0029,0030,0019,0027,0019,0045,0003,0039,0023,0005
10016680,2023-03-02,15:50:30,6,28,0013,0038,0034,0010,0007,0036,0000,0000,0000,0000
10016681,2023-03-02,15:52:45,3,15,0008,0013,0002,0000,0000,0000,0000,0000,0000,0000
10016682,2023-03-02,15:55:30,5,22,0012,0037,0013,0022,0018,0000,0000,0000,0000,0000
10016683,2023-03-02,15:56:41,1,5,0029,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016684,2023-03-02,16:01:39,10,47,0029,0032,0021,0026,0036,0016,0029,0003,0031,0037
10016685,2023-03-02,16:05:07,8,36,0034,0020,0002,0001,0019,0002,0012,0019,0000,0000
10016686,2023-03-02,16:06:54,10,48,0026,0014,0010,0015,0020,0014,0035,0015,0010,0003
10016687,2023-03-02,16:08:06,6,30,0043,0045,0024,0009,0010,0021,0000,0000,0000,0000
10016688,2023-03-02,16:11:21,5,24,0023,0003,0007,0024,0014,0000,0000,0000,0000,0000
10016689,2023-03-02,16:13:16,3,14,0034,0044,0036,0000,0000,0000,0000,0000,0000,0000
10016690,2023-03-02,16:14:25,3,15,0008,0011,0006,0000,0000,0000,0000,0000,0000,0000
10016691,2023-03-02,16:17:44,3,15,0031,0027,0015,0000,0000,0000,0000,0000,0000,0000
10016692,2023-03-02,16:22:41,3,15,0006,0003,0029,0000,0000,0000,0000,0000,0000,0000
10016693,2023-03-02,16:25:02,8,40,0041,0021,0017,0005,0012,0045,0027,0005,0000,0000
10016694,2023-03-02,16:27:26,8,39,0039,0025,0046,0004,0023,0035,0028,0043,0000,0000
10016695,2023-03-02,16:30:00,8,38,0037,0029,0016,0014,0032,0027,0025,0021,0000,0000
10016696,2023-03-02,16:34:31,9,42,0021,0033,0014,0039,0006,0015,0004,0039,0021,0000
10016697,2023-03-02,16:35:46,9,45,0025,0003,0017,0008,0043,0015,0041,0013,0009,0000
10016698,2023-03-02,16:37:43,7,36,0004,0012,0046,0027,0043,0027,0030,0000,0000,0000
10016699,2023-03-02,16:41:45,4,19,0030,0022,0001,0017,0000,0000,0000,0000,0000,0000
10016700,2023-03-02,16:43:30,7,34,0032,0020,0001,0040,0012,0024,0040,0000,0000,0000
10016701,2023-03-02,16:45:46,3,15,0008,0044,0023,0000,0000,0000,0000,0000,0000,0000
10016702,2023-03-02,16:50:28,7,35,0038,0032,0045,0040,0021,0029,0028,0000,0000,0000
10016703,2023-03-02,16:52:39,7,34,0013,0004,0041,0028,0032,0016,0023,0000,0000,0000
10016704,2023-03-02,16:54:19,3,14,0023,0042,0042,0000,0000,0000,0000,0000,0000,0000
10016705,2023-03-02,16:57:16,10,44,0019,0034,0030,0034,0034,0018,0014,0010,0015,0036
10016706,2023-03-02,16:58:30,8,36,0018,0030,0006,0011,0036,0021,0034,0001,0000,0000
10016707,2023-03-02,17:01:54,10,47,0002,0036,0040,0022,0046,0033,0022,0017,0015,0026
10016708,2023-03-02,17:05:33,3,16,0017,0044,0024,0000,0000,0000,0000,0000,0000,0000
10016709,2023-03-02,17:09:31,10,48,0045,0030,0029,0033,0036,0031,0017,0005,0012,0037
10016710,2023-03-02,17:13:10,3,15,0030,0013,0026,0000,0000,0000,0000,0000,0000,0000
10016711,2023-03-02,17:17:44,3,15,0025,0038,0009,0000,0000,0000,0000,0000,0000,0000
10016712,2023-03-02,17:21:12,10,49,0022,0010,0012,0017,0042,0003,0006,0018,0030,0046
10016713,2023-03-02,17:23:14,3,14,0036,0036,0046,0000,0000,0000,0000,0000,0000,0000
10016714,2023-03-02,17:27:17,1,5,0030,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016715,2023-03-02,17:29:10,1,5,0007,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016716,2023-03-02,17:32:09,4,20,0045,0019,0038,0030,0000,0000,0000,0000,0000,0000
10016717,2023-03-02,17:33:30,1,5,0028,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016718,2023-03-03,11:02:40,7,33,0033,0030,0013,0031,0002,0023,0012,0000,0000,0000
10016719,2023-03-03,11:05:37,6,29,0023,0038,0007,0004,0016,0032,0000,0000,0000,0000
10016720,2023-03-03,11:07:49,4,19,0020,0009,0001,0031,0000,0000,0000,0000,0000,0000
10016721,2023-03-03,11:09:18,6,28,0034,0006,0043,0035,0045,0036,0000,0000,0000,0000
10016722,2023-03-03,11:13:00,4,18,0034,0014,0029,0036,0000,0000,0000,0000,0000,0000
10016723,2023-03-03,11:14:33,1,5,0002,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016724,2023-03-03,11:17:42,7,32,0030,0010,0019,0021,0022,0009,0006,0000,0000,0000
10016725,2023-03-03,11:21:40,2,9,0032,0033,0000,0000,0000,0000,0000,0000,0000,0000
10016726,2023-03-03,11:25:52,4,19,0002,0008,0023,0017,0000,0000,0000,0000,0000,0000
10016727,2023-03-03,11:29:04,8,39,0007,0043,0018,0037,0040,0004,0030,0045,0000,0000
10016728,2023-03-03,11:32:30,1,5,0017,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016729,2023-03-03,11:37:08,10,47,0030,0022,0042,0014,0032,0029,0008,0021,0006,0018
10016730,2023-03-03,11:40:26,5,23,0016,0037,0010,0016,0036,0000,0000,0000,0000,0000
10016731,2023-03-03,11:44:56,3,14,0025,0023,0027,0000,0000,0000,0000,0000,0000,0000
10016732,2023-03-03,11:49:21,7,35,0007,0044,0022,0015,0003,0029,0042,0000,0000,0000
10016733,2023-03-03,11:53:59,4,18,0019,0031,0020,0027,0000,0000,0000,0000,0000,0000
10016734,2023-03-03,11:56:10,8,38,0010,0036,0032,0022,0026,0012,0024,0028,0000,0000
10016735,2023-03-03,12:00:21,6,29,0008,0032,0043,0021,0035,0046,0000,0000,0000,0000
10016736,2023-03-03,12:03:37,3,16,0012,0044,0006,0000,0000,0000,0000,0000,0000,0000
10016737,2023-03-03,12:07:48,9,45,0010,0007,0011,0042,0004,0040,0004,0043,0003,0000
10016738,2023-03-03,12:11:19,10,46,0040,0034,0036,0003,0040,0035,0021,0004,0041,0013
10016739,2023-03-03,12:12:23,10,48,0037,0021,0026,0027,0026,0044,0028,0004,0014,0022
10016740,2023-03-03,12:14:14,10,50,0024,0012,0006,0005,0013,0023,0028,0044,0038,0014
10016741,2023-03-03,12:16:57,8,40,0012,0039,0007,0026,0025,0026,0039,0026,0000,0000
10016742,2023-03-03,12:19:54,8,38,0021,0028,0020,0039,0014,0043,0011,0006,0000,0000
10016743,2023-03-03,12:22:47,4,18,0023,0028,0041,0020,0000,0000,0000,0000,0000,0000
10016744,2023-03-03,12:26:38,5,24,0025,0035,0012,0007,0015,0000,0000,0000,0000,0000
10016745,2023-03-03,12:30:16,4,18,0022,0033,0006,0028,0000,0000,0000,0000,0000,0000
10016746,2023-03-03,12:35:10,2,10,0026,0001,0000,0000,0000,0000,0000,0000,0000,0000
10016747,2023-03-03,12:37:17,10,48,0046,0023,0023,0023,0046,0002,0036,0025,0028,0012
10016748,2023-03-03,12:39:38,4,18,0034,0018,0016,0005,0000,0000,0000,0000,0000,0000
10016749,2023-03-03,12:43:32,4,19,0020,0039,0025,0015,0000,0000,0000,0000,0000,0000
10016750,2023-03-03,12:44:46,6,28,0036,0036,0007,0042,0024,0040,0000,0000,0000,0000
10016751,2023-03-03,12:49:43,6,27,0019,0017,0014,0033,0020,0001,0000,0000,0000,0000
10016752,2023-03-03,12:52:10,3,12,0020,0037,0034,0000,0000,0000,0000,0000,0000,0000
10016753,2023-03-03,12:56:49,1,5,0013,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016754,2023-03-03,12:58:01,7,34,0046,0015,0015,0008,0022,0023,0025,0000,0000,0000
10016755,2023-03-03,13:00:59,10,49,0010,0006,0034,0015,0042,0030,0044,0016,0038,0037
10016756,2023-03-03,13:03:41,3,12,0034,0021,0018,0000,0000,0000,0000,0000,0000,0000
10016757,2023-03-03,13:05:06,10,47,0030,0036,0020,0034,0021,0040,0046,0014,0042,0030
10016758,2023-03-03,13:06:36,6,30,0007,0028,0024,0002,0002,0001,0000,0000,0000,0000
10016759,2023-03-03,13:08:03,6,30,0008,0013,0041,0031,0007,0006,0000,0000,0000,0000
10016760,2023-03-03,13:13:00,2,10,0046,0035,0000,0000,0000,0000,0000,0000,0000,0000
10016761,2023-03-03,13:15:38,3,14,0034,0020,0045,0000,0000,0000,0000,0000,0000,0000
10016762,2023-03-03,13:18:12,5,25,0005,0004,0031,0011,0002,0000,0000,0000,0000,0000
10016763,2023-03-03,13:22:23,8,37,0029,0002,0040,0028,0031,0033,0020,0018,0000,0000
10016764,2023-03-03,13:26:51,10,50,0016,0002,0028,0039,0030,0012,0016,0005,0028,0010
10016765,2023-03-03,13:28:41,6,28,0022,0045,0032,0036,0037,0014,0000,0000,0000,0000
10016766,2023-03-03,13:32:42,5,22,0022,0036,0024,0019,0025,0000,0000,0000,0000,0000
10016767,2023-03-03,13:37:35,4,21,0044,0001,0025,0039,0000,0000,0000,0000,0000,0000
10016768,2023-03-03,13:41:20,3,15,0008,0039,0024,0000,0000,0000,0000,0000,0000,0000
10016769,2023-03-03,13:45:24,5,24,0020,0041,0024,0030,0014,0000,0000,0000,0000,0000
10016770,2023-03-03,13:47:09,4,18,0033,0019,0025,0006,0000,0000,0000,0000,0000,0000
10016771,2023-03-03,13:48:30,5,23,0002,0020,0022,0009,0026,0000,0000,0000,0000,0000
10016772,2023-03-03,13:52:09,3,14,0043,0036,0031,0000,0000,0000,0000,0000,0000,0000
10016773,2023-03-03,13:56:40,9,45,0001,0020,0010,0046,0028,0039,0024,0003,0012,0000
10016774,2023-03-03,13:57:41,6,30,0017,0010,0010,0004,0015,0008,0000,0000,0000,0000
10016775,2023-03-03,13:59:46,8,39,0018,0004,0042,0045,0022,0009,0026,0007,0000,0000
10016776,2023-03-03,14:01:40,7,34,0012,0033,0006,0045,0011,0034,0031,0000,0000,0000
10016777,2023-03-03,14:04:27,8,37,0002,0021,0011,0042,0023,0010,0033,0032,0000,0000
10016778,2023-03-03,14:05:56,7,34,0001,0004,0017,0012,0032,0001,0019,0000,0000,0000
10016779,2023-03-03,14:09:46,9,44,0004,0013,0038,0017,0004,0004,0030,0018,0013,0000
10016780,2023-03-03,14:13:11,7,36,0044,0028,0031,0004,0004,0024,0005,0000,0000,0000
10016781,2023-03-03,14:16:58,7,34,0036,0039,0045,0020,0007,0007,0043,0000,0000,0000
10016782,2023-03-03,14:18:02,6,29,0038,0040,0039,0040,0035,0013,0000,0000,0000,0000
10016783,2023-03-03,14:20:53,9,42,0021,0043,0036,0032,0011,0020,0001,0026,0014,0000
10016784,2023-03-03,14:23:26,10,49,0032,0032,0044,0019,0030,0008,0028,0043,0017,0021
10016785,2023-03-03,14:27:16,3,15,0029,0043,0004,0000,0000,0000,0000,0000,0000,0000
10016786,2023-03-03,14:31:51,10,47,0040,0023,0017,0030,0033,0036,0022,0012,0044,0032
10016787,2023-03-03,14:33:07,9,43,0037,0041,0011,0024,0026,0025,0043,0008,0021,0000
10016788,2023-03-03,14:36:26,9,43,0035,0032,0004,0024,0004,0016,0013,0036,0029,0000
10016789,2023-03-03,14:38:18,2,10,0024,0008,0000,0000,0000,0000,0000,0000,0000,0000
10016790,2023-03-03,14:41:29,8,39,0030,0006,0017,0037,0027,0004,0040,0041,0000,0000
10016791,2023-03-03,14:43:34,3,15,0030,0027,0024,0000,0000,0000,0000,0000,0000,0000
10016792,2023-03-03,14:47:32,7,36,0042,0031,0044,0028,0024,0045,0020,0000,0000,0000
10016793,2023-03-03,14:49:21,2,9,0004,0033,0000,0000,0000,0000,0000,0000,0000,0000
10016794,2023-03-03,14:52:02,3,14,0042,0019,0008,0000,0000,0000,0000,0000,0000,0000
10016795,2023-03-03,14:53:35,4,21,0046,0045,0033,0006,0000,0000,0000,0000,0000,0000
10016796,2023-03-03,14:54:42,1,6,0045,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016797,2023-03-03,14:59:14,5,24,0029,0029,0020,0027,0015,0000,0000,0000,0000,0000
10016798,2023-03-03,15:00:42,7,36,0027,0026,0027,0024,0046,0013,0014,0000,0000,0000
10016799,2023-03-03,15:04:28,1,5,0043,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016800,2023-03-03,15:07:57,2,11,0046,0030,0000,0000,0000,0000,0000,0000,0000,0000
10016801,2023-03-03,15:09:47,1,5,0005,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016802,2023-03-03,15:13:02,8,38,0044,0023,0014,0027,0007,0018,0029,0019,0000,0000
10016803,2023-03-03,15:16:31,8,39,0034,0009,0030,0018,0044,0027,0006,0001,0000,0000
10016804,2023-03-03,15:19:54,1,5,0026,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016805,2023-03-03,15:23:41,3,13,0022,0018,0027,0000,0000,0000,0000,0000,0000,0000
10016806,2023-03-03,15:27:13,4,18,0036,0040,0023,0008,0000,0000,0000,0000,0000,0000
10016807,2023-03-03,15:29:21,9,42,0037,0025,0033,0010,0031,0008,0033,0042,0043,0000
10016808,2023-03-03,15:32:29,4,20,0044,0021,0009,0016,0000,0000,0000,0000,0000,0000
10016809,2023-03-03,15:36:52,9,45,0004,0006,0044,0018,0009,0007,0039,0032,0024,0000
10016810,2023-03-03,15:38:36,8,38,0034,0034,0007,0002,0042,0015,0032,0003,0000,0000
10016811,2023-03-03,15:40:48,1,5,0032,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016812,2023-03-03,15:44:07,7,33,0018,0024,0036,0001,0006,0028,0017,0000,0000,0000
10016813,2023-03-03,15:48:40,7,35,0016,0004,0016,0017,0013,0026,0040,0000,0000,0000
10016814,2023-03-03,15:50:02,6,28,0009,0016,0035,0019,0039,0039,0000,0000,0000,0000
10016815,2023-03-03,15:54:57,4,18,0028,0037,0034,0004,0000,0000,0000,0000,0000,0000
10016816,2023-03-03,15:59:35,3,15,0003,0031,0027,0000,0000,0000,0000,0000,0000,0000
10016817,2023-03-03,16:02:43,4,19,0002,0028,0035,0015,0000,0000,0000,0000,0000,0000
10016818,2023-03-03,16:06:02,7,33,0032,0015,0026,0007,0020,0018,0041,0000,0000,0000
10016819,2023-03-03,16:08:41,3,14,0039,0020,0031,0000,0000,0000,0000,0000,0000,0000
10016820,2023-03-03,16:10:52,5,25,0003,0027,0032,0008,0024,0000,0000,0000,0000,0000
10016821,2023-03-03,16:15:43,9,45,0025,0009,0027,0006,0040,0011,0038,0003,0030,0000
10016822,2023-03-03,16:18:54,8,37,0023,0030,0006,0007,0035,0031,0019,0005,0000,0000
10016823,2023-03-03,16:21:59,9,43,0008,0021,0026,0008,0040,0033,0026,0011,0003,0000
10016824,2023-03-03,16:25:25,2,10,0038,0042,0000,0000,0000,0000,0000,0000,0000,0000
10016825,2023-03-03,16:27:51,7,33,0012,0004,0020,0022,0030,0032,0001,0000,0000,0000
10016826,2023-03-03,16:31:43,7,34,0037,0015,0015,0041,0025,0002,0003,0000,0000,0000
10016827,2023-03-03,16:34:07,4,20,0030,0042,0014,0013,0000,0000,0000,0000,0000,0000
10016828,2023-03-03,16:36:31,5,24,0039,0012,0012,0020,0007,0000,0000,0000,0000,0000
10016829,2023-03-03,16:39:30,1,5,0011,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016830,2023-03-03,16:40:40,1,4,0021,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016831,2023-03-03,16:44:01,10,46,0014,0010,0023,0026,0023,0022,0036,0046,0005,0023
10016832,2023-03-03,16:47:16,7,35,0016,0043,0011,0039,0029,0017,0024,0000,0000,0000
10016833,2023-03-03,16:49:02,9,44,0018,0011,0017,0013,0019,0012,0026,0045,0028,0000
10016834,2023-03-03,16:53:24,8,38,0042,0027,0005,0023,0021,0039,0005,0002,0000,0000
10016835,2023-03-03,16:57:07,3,15,0027,0017,0024,0000,0000,0000,0000,0000,0000,0000
10016836,2023-03-03,17:01:28,4,21,0005,0044,0002,0002,0000,0000,0000,0000,0000,0000
10016837,2023-03-03,17:04:22,1,5,0039,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016838,2023-03-03,17:05:52,4,19,0033,0039,0043,0005,0000,0000,0000,0000,0000,0000
10016839,2023-03-03,17:10:40,2,9,0023,0013,0000,0000,0000,0000,0000,0000,0000,0000
10016840,2023-03-03,17:13:07,1,5,0008,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016841,2023-03-03,17:16:41,2,9,0031,0019,0000,0000,0000,0000,0000,0000,0000,0000
10016842,2023-03-03,17:19:08,9,45,0010,0004,0001,0043,0023,0044,0041,0015,0017,0000
10016843,2023-03-03,17:20:30,5,24,0045,0038,0034,0019,0042,0000,0000,0000,0000,0000
10016844,2023-03-04,11:01:14,3,15,0003,0043,0008,0000,0000,0000,0000,0000,0000,0000
10016845,2023-03-04,11:04:45,8,38,0044,0005,0025,0023,0011,0035,0019,0028,0000,0000
10016846,2023-03-04,11:08:50,10,48,0025,0030,0028,0006,0015,0006,0031,0022,0037,0043
10016847,2023-03-04,11:10:55,3,15,0011,0045,0021,0000,0000,0000,0000,0000,0000,0000
10016848,2023-03-04,11:14:35,7,31,0033,0034,0017,0021,0004,0032,0020,0000,0000,0000
10016849,2023-03-04,11:19:25,10,49,0045,0033,0016,0015,0035,0029,0019,0029,0046,0043
10016850,2023-03-04,11:23:21,2,8,0023,0019,0000,0000,0000,0000,0000,0000,0000,0000
10016851,2023-03-04,11:27:41,2,10,0024,0016,0000,0000,0000,0000,0000,0000,0000,0000
10016852,2023-03-04,11:31:35,2,9,0034,0004,0000,0000,0000,0000,0000,0000,0000,0000
10016853,2023-03-04,11:34:43,2,9,0021,0005,0000,0000,0000,0000,0000,0000,0000,0000
10016854,2023-03-04,11:38:26,1,5,0015,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016855,2023-03-04,11:40:28,6,30,0003,0015,0010,0031,0039,0041,0000,0000,0000,0000
10016856,2023-03-04,11:43:43,6,30,0016,0003,0040,0009,0014,0010,0000,0000,0000,0000
10016857,2023-03-04,11:46:41,2,10,0006,0015,0000,0000,0000,0000,0000,0000,0000,0000
10016858,2023-03-04,11:50:01,2,10,0010,0015,0000,0000,0000,0000,0000,0000,0000,0000
10016859,2023-03-04,11:54:04,5,26,0004,0032,0001,0002,0045,0000,0000,0000,0000,0000
10016860,2023-03-04,11:58:38,8,38,0019,0003,0027,0018,0018,0046,0039,0025,0000,0000
10016861,2023-03-04,12:01:37,7,33,0001,0036,0037,0030,0015,0003,0015,0000,0000,0000
10016862,2023-03-04,12:04:57,6,27,0042,0001,0036,0006,0022,0034,0000,0000,0000,0000
10016863,2023-03-04,12:06:41,7,34,0046,0018,0023,0013,0008,0032,0041,0000,0000,0000
10016864,2023-03-04,12:11:39,4,21,0030,0041,0045,0001,0000,0000,0000,0000,0000,0000
10016865,2023-03-04,12:12:44,3,14,0025,0011,0019,0000,0000,0000,0000,0000,0000,0000
10016866,2023-03-04,12:16:24,2,10,0012,0027,0000,0000,0000,0000,0000,0000,0000,0000
10016867,2023-03-04,12:18:47,5,21,0035,0028,0023,0022,0036,0000,0000,0000,0000,0000
10016868,2023-03-04,12:20:46,7,32,0039,0018,0034,0011,0027,0042,0036,0000,0000,0000
10016869,2023-03-04,12:24:08,6,29,0012,0007,0004,0020,0039,0007,0000,0000,0000,0000
10016870,2023-03-04,12:26:37,4,18,0018,0007,0021,0005,0000,0000,0000,0000,0000,0000
10016871,2023-03-04,12:28:48,5,22,0021,0024,0042,0034,0036,0000,0000,0000,0000,0000
10016872,2023-03-04,12:30:36,3,16,0045,0015,0028,0000,0000,0000,0000,0000,0000,0000
10016873,2023-03-04,12:35:28,8,39,0024,0013,0008,0012,0023,0005,0026,0002,0000,0000
10016874,2023-03-04,12:37:09,7,35,0033,0022,0045,0032,0045,0015,0040,0000,0000,0000
10016875,2023-03-04,12:41:28,5,27,0005,0004,0046,0026,0046,0000,0000,0000,0000,0000
10016876,2023-03-04,12:44:50,4,19,0031,0002,0034,0009,0000,0000,0000,0000,0000,0000
10016877,2023-03-04,12:49:40,4,20,0044,0035,0010,0008,0000,0000,0000,0000,0000,0000
10016878,2023-03-04,12:52:14,3,13,0022,0011,0033,0000,0000,0000,0000,0000,0000,0000
10016879,2023-03-04,12:53:34,1,5,0016,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016880,2023-03-04,12:54:45,9,45,0029,0021,0044,0042,0002,0011,0038,0006,0008,0000
10016881,2023-03-04,12:59:00,2,10,0028,0027,0000,0000,0000,0000,0000,0000,0000,0000
10016882,2023-03-04,13:00:18,7,33,0021,0018,0031,0004,0040,0029,0014,0000,0000,0000
10016883,2023-03-04,13:02:31,10,50,0044,0046,0015,0025,0020,0014,0025,0005,0007,0033
10016884,2023-03-04,13:04:15,8,39,0006,0001,0005,0032,0029,0008,0020,0031,0000,0000
10016885,2023-03-04,13:06:17,4,20,0043,0010,0032,0012,0000,0000,0000,0000,0000,0000
10016886,2023-03-04,13:09:24,1,5,0008,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016887,2023-03-04,13:12:56,2,9,0023,0041,0000,0000,0000,0000,0000,0000,0000,0000
10016888,2023-03-04,13:17:20,6,29,0033,0011,0011,0025,0044,0033,0000,0000,0000,0000
10016889,2023-03-04,13:19:15,6,30,0034,0044,0010,0040,0029,0027,0000,0000,0000,0000
10016890,2023-03-04,13:23:11,9,42,0022,0002,0006,0041,0037,0040,0042,0023,0017,0000
10016891,2023-03-04,13:25:32,10,50,0004,0015,0028,0022,0046,0007,0031,0011,0005,0025
10016892,2023-03-04,13:27:29,7,32,0020,0019,0031,0041,0029,0020,0005,0000,0000,0000
10016893,2023-03-04,13:28:47,6,29,0042,0025,0022,0012,0032,0001,0000,0000,0000,0000
10016894,2023-03-04,13:33:30,2,10,0040,0028,0000,0000,0000,0000,0000,0000,0000,0000
10016895,2023-03-04,13:34:57,2,10,0027,0012,0000,0000,0000,0000,0000,0000,0000,0000
10016896,2023-03-04,13:36:51,8,36,0040,0022,0035,0037,0009,0013,0039,0033,0000,0000
10016897,2023-03-04,13:41:48,1,5,0002,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016898,2023-03-04,13:43:16,4,19,0010,0037,0011,0003,0000,0000,0000,0000,0000,0000
10016899,2023-03-04,13:48:09,4,19,0025,0035,0029,0011,0000,0000,0000,0000,0000,0000
10016900,2023-03-04,13:50:59,3,13,0030,0034,0023,0000,0000,0000,0000,0000,0000,0000
10016901,2023-03-04,13:52:02,8,37,0039,0021,0042,0039,0019,0003,0018,0012,0000,0000
10016902,2023-03-04,13:54:15,6,27,0035,0014,0043,0023,0040,0035,0000,0000,0000,0000
10016903,2023-03-04,13:56:21,10,51,0044,0017,0030,0025,0005,0046,0046,0008,0021,0022
10016904,2023-03-04,13:57:36,10,47,0013,0004,0042,0022,0042,0033,0018,0015,0027,0024
10016905,2023-03-04,14:00:00,6,29,0040,0012,0024,0010,0035,0029,0000,0000,0000,0000
10016906,2023-03-04,14:01:04,7,34,0043,0009,0001,0035,0033,0044,0043,0000,0000,0000
10016907,2023-03-04,14:02:32,9,45,0035,0010,0041,0007,0007,0045,0024,0039,0017,0000
10016908,2023-03-04,14:03:55,7,35,0043,0008,0017,0027,0032,0017,0003,0000,0000,0000
10016909,2023-03-04,14:07:34,4,20,0006,0007,0016,0028,0000,0000,0000,0000,0000,0000
10016910,2023-03-04,14:09:45,7,34,0038,0042,0037,0031,0046,0034,0039,0000,0000,0000
10016911,2023-03-04,14:13:34,6,29,0014,0038,0025,0014,0021,0008,0000,0000,0000,0000
10016912,2023-03-04,14:17:24,9,42,0034,0007,0002,0019,0015,0030,0014,0002,0033,0000
10016913,2023-03-04,14:19:18,10,47,0009,0038,0003,0023,0014,0010,0021,0012,0009,0023
10016914,2023-03-04,14:24:08,9,43,0017,0014,0037,0008,0021,0044,0041,0015,0037,0000
10016915,2023-03-04,14:28:18,4,19,0046,0022,0009,0020,0000,0000,0000,0000,0000,0000
10016916,2023-03-04,14:32:01,4,19,0024,0017,0022,0042,0000,0000,0000,0000,0000,0000
10016917,2023-03-04,14:34:52,1,5,0043,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016918,2023-03-04,14:36:10,1,5,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016919,2023-03-04,14:37:15,7,33,0019,0003,0030,0034,0024,0029,0009,0000,0000,0000
10016920,2023-03-04,14:41:41,9,45,0007,0016,0031,0029,0009,0030,0029,0038,0030,0000
10016921,2023-03-04,14:43:48,6,31,0046,0041,0038,0017,0010,0016,0000,0000,0000,0000
10016922,2023-03-04,14:48:20,1,5,0027,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016923,2023-03-04,14:53:16,10,48,0029,0036,0002,0031,0011,0001,0018,0040,0009,0031
10016924,2023-03-04,14:55:52,3,14,0021,0007,0006,0000,0000,0000,0000,0000,0000,0000
10016925,2023-03-04,14:59:39,6,32,0044,0026,0010,0017,0045,0009,0000,0000,0000,0000
10016926,2023-03-04,15:04:34,1,6,0044,0000,0000,0000,0000,0000,0000,0000,0000,0000
10016927,2023-03-04,15:07:48,2,9,0015,0018,0000,0000,0000,0000,0000,0000,0000,0000
